packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time
30582,1535074955.315366,2018-08-23T21:42:35.315366,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.004791975021362305,1547.7658541202545,0.09407589435577393,0.09575499319701747,7,172.27.224.250_172.27.224.70,14825,1.0,0.004791975021362305
30583,1535074955.534563,2018-08-23T21:42:35.534563,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21919703483581543,1547.9850511550903,0.11485731601715088,0.09833030989212731,7,172.27.224.250_172.27.224.70,14826,1.0,
30584,1535074955.622562,2018-08-23T21:42:35.622562,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08799886703491211,1548.0730500221252,0.1007969856262207,0.08995443534470833,7,172.27.224.250_172.27.224.70,14827,1.0,0.003473997116088867
30585,1535074955.626036,2018-08-23T21:42:35.626036,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003473997116088867,1548.0765240192413,0.09395029544830322,0.09486629341157692,7,172.27.224.250_172.27.224.70,14828,1.0,0.003473997116088867
30586,1535074955.742125,2018-08-23T21:42:35.742125,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.1160891056060791,1548.1926131248474,0.10467619895935058,0.09011766801045536,6,None_None,2238,,
30587,1535074955.743955,2018-08-23T21:42:35.743955,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0018298625946044922,1548.194442987442,0.08173749446868897,0.083262451946345,6,None_None,2239,,
30588,1535074955.743962,2018-08-23T21:42:35.743962,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.152557373046875e-06,1548.1944501399994,0.07453811168670654,0.08721650015585634,7,172.27.224.250_172.27.224.251,13355,1.0,
30589,1535074955.754206,2018-08-23T21:42:35.754206,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010243892669677734,1548.204694032669,0.07482168674468995,0.08697826722663238,7,172.27.224.250_172.27.224.251,13356,1.0,
30590,1535074955.754219,2018-08-23T21:42:35.754219,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,1.3113021850585938e-05,1548.204707145691,0.05316231250762939,0.07370283761934118,8,172.27.224.250_172.27.224.251,13357,1.0,
30591,1535074955.754867,2018-08-23T21:42:35.754867,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0006480216979980469,1548.205355167389,0.04442930221557617,0.07429066767843771,9,172.27.224.250_172.27.224.251,13358,1.0,
30592,1535074955.755089,2018-08-23T21:42:35.755089,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002219676971435547,1548.205577135086,0.0439723014831543,0.07457510156316079,10,172.27.224.250_172.27.224.251,13359,1.0,
30593,1535074955.755345,2018-08-23T21:42:35.755345,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002560615539550781,1548.20583319664,0.02207820415496826,0.042774472443369155,11,172.27.224.250_172.27.224.251,13360,1.0,
30594,1535074955.75559,2018-08-23T21:42:35.755590,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002448558807373047,1548.2060780525208,0.013302803039550781,0.036252178616900374,12,172.27.224.250_172.27.224.251,13361,1.0,
30595,1535074955.755839,2018-08-23T21:42:35.755839,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,1548.206327199936,0.012980318069458008,0.03636349913483843,13,172.27.224.250_172.27.224.251,13362,1.0,
30596,1535074955.756086,2018-08-23T21:42:35.756086,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1548.2065742015839,0.0013961076736450195,0.0031537032700213507,14,172.27.224.250_172.27.224.251,13363,1.0,
30597,1535074955.756346,2018-08-23T21:42:35.756346,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002598762512207031,1548.206834077835,0.0012391090393066406,0.00316875355165431,15,172.27.224.250_172.27.224.251,13364,1.0,
30598,1535074955.756589,2018-08-23T21:42:35.756589,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002429485321044922,1548.2070770263672,0.0012626886367797852,0.0031594312190058203,16,172.27.224.250_172.27.224.251,13365,1.0,
30599,1535074955.756835,2018-08-23T21:42:35.756835,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,1548.2073230743408,0.000262904167175293,0.00015416194567597022,17,172.27.224.250_172.27.224.251,13366,1.0,
30600,1535074955.757083,2018-08-23T21:42:35.757083,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,1548.207571029663,0.0002863883972167969,0.00012745627159783395,18,172.27.224.250_172.27.224.251,13367,1.0,
30601,1535074955.757336,2018-08-23T21:42:35.757336,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,1548.2078239917755,0.00024688243865966797,1.020552787119952e-05,19,172.27.224.250_172.27.224.251,13368,1.0,
30602,1535074955.757585,2018-08-23T21:42:35.757585,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,1548.2080731391907,0.0002496004104614258,5.24814526778344e-06,20,172.27.224.250_172.27.224.251,13369,1.0,
30603,1535074955.765703,2018-08-23T21:42:35.765703,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008117914199829102,1548.2161910533905,0.001035785675048828,0.002488410812062293,20,172.27.224.250_172.27.224.251,13370,1.0,
30604,1535074955.776287,2018-08-23T21:42:35.776287,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010584115982055664,1548.2267751693726,0.002069711685180664,0.003881361546533857,20,172.27.224.250_172.27.224.251,13371,1.0,
30605,1535074955.777142,2018-08-23T21:42:35.777142,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,49381.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008549690246582031,1548.2276301383972,0.002130293846130371,0.003854422432334831,20,172.27.224.250_172.27.224.251,13372,1.0,
30606,1535074955.846581,2018-08-23T21:42:35.846581,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.06943893432617188,1548.2970690727234,0.009049487113952637,0.021555775430200153,21,172.27.224.250_172.27.224.70,14829,1.0,
30607,1535074955.938589,2018-08-23T21:42:35.938589,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09200811386108398,1548.3890771865845,0.018224310874938966,0.03357407344924061,21,172.27.224.250_172.27.224.70,14830,1.0,0.007477998733520508
30608,1535074955.946067,2018-08-23T21:42:35.946067,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007477998733520508,1548.396555185318,0.018947815895080565,0.03321961420200392,21,172.27.224.250_172.27.224.70,14831,1.0,0.007477998733520508
30609,1535074955.97933,2018-08-23T21:42:35.979330,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.03326296806335449,1548.4298181533813,0.022249507904052734,0.03279234440902646,22,172.27.224.250_172.27.224.251,13373,1.0,
30610,1535074956.146158,2018-08-23T21:42:36.146158,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.16682791709899902,1548.5966460704803,0.03890750408172607,0.05509789307258323,21,None_None,2240,,
30611,1535074956.15461,2018-08-23T21:42:36.154610,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.00845193862915039,1548.6050980091095,0.039727401733398435,0.05451671091400219,22,172.27.224.250_172.27.224.70,14832,1.0,
30612,1535074956.250593,2018-08-23T21:42:36.250593,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09598302841186523,1548.7010810375214,0.04930078983306885,0.05521504554600886,22,172.27.224.250_172.27.224.70,14833,1.0,0.0048100948333740234
30613,1535074956.255403,2018-08-23T21:42:36.255403,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0048100948333740234,1548.7058911323547,0.04897000789642334,0.05549835815496143,22,172.27.224.250_172.27.224.70,14834,1.0,0.0048100948333740234
30614,1535074956.482612,2018-08-23T21:42:36.482612,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22720885276794434,1548.9330999851227,0.0706324815750122,0.07697300485334994,22,172.27.224.250_172.27.224.70,14835,1.0,
30615,1535074956.562572,2018-08-23T21:42:36.562572,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07996010780334473,1549.013060092926,0.07854299545288086,0.07296569387245982,22,172.27.224.250_172.27.224.70,14836,1.0,0.0034770965576171875
30616,1535074956.566049,2018-08-23T21:42:36.566049,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0034770965576171875,1549.0165371894836,0.07194681167602539,0.07676286803771458,22,172.27.224.250_172.27.224.70,14837,1.0,0.0034770965576171875
30617,1535074956.782594,2018-08-23T21:42:36.782594,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21654486656188965,1549.2330820560455,0.08440048694610595,0.08943529165359308,8,172.27.224.250_172.27.224.70,14838,1.0,
30618,1535074956.874568,2018-08-23T21:42:36.874568,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09197402000427246,1549.3250560760498,0.09285008907318115,0.08525411295883382,8,172.27.224.250_172.27.224.70,14839,1.0,0.010827064514160156
30619,1535074956.885395,2018-08-23T21:42:36.885395,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010827064514160156,1549.335883140564,0.09060649871826172,0.0872679071584493,8,172.27.224.250_172.27.224.70,14840,1.0,0.010827064514160156
30620,1535074957.106597,2018-08-23T21:42:37.106597,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.22120189666748047,1549.5570850372314,0.09604389667510986,0.09398048790305925,7,172.27.224.250_172.27.224.70,14841,1.0,
30621,1535074957.186567,2018-08-23T21:42:37.186567,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.07997012138366699,1549.637055158615,0.10319571495056153,0.0891724415885794,7,172.27.224.250_172.27.224.70,14842,1.0,0.010063886642456055
30622,1535074957.193765,2018-08-23T21:42:37.193765,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.007197856903076172,1549.6442530155182,0.09431719779968262,0.0942460162933117,8,172.27.224.250_172.27.224.251,13374,1.0,
30623,1535074957.194198,2018-08-23T21:42:37.194198,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0004329681396484375,1549.6446859836578,0.09387948513031005,0.09471689715384,8,172.27.224.250_172.27.224.251,13375,1.0,
30624,1535074957.195575,2018-08-23T21:42:37.195575,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.001377105712890625,1549.6460630893707,0.07129631042480469,0.0859079530553868,8,172.27.224.250_172.27.224.251,13376,1.0,
30625,1535074957.195581,2018-08-23T21:42:37.195581,TCP,172.27.224.251,172.27.224.250,49381.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,1549.6460690498352,0.06330089569091797,0.08868770027980195,9,172.27.224.250_172.27.224.251,13377,1.0,
30626,1535074957.195832,2018-08-23T21:42:37.195832,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0002510547637939453,1549.646320104599,0.06297829151153564,0.08893501272271695,9,172.27.224.250_172.27.224.251,13378,1.0,
30627,1535074957.196631,2018-08-23T21:42:37.196631,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0007989406585693359,1549.6471190452576,0.041403698921203616,0.07212171551336788,9,172.27.224.250_172.27.224.70,14843,1.0,0.010063886642456055
30628,1535074957.204079,2018-08-23T21:42:37.204079,TCP,172.27.224.250,172.27.224.251,502.0,49381.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.007447957992553711,1549.6545670032501,0.03295109272003174,0.07047067639882287,9,172.27.224.250_172.27.224.251,13379,1.0,
30629,1535074957.418623,2018-08-23T21:42:37.418623,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21454405784606934,1549.8691110610962,0.053322792053222656,0.09008114681957063,9,172.27.224.250_172.27.224.70,14844,1.0,
30630,1535074957.49858,2018-08-23T21:42:37.498580,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0799570083618164,1549.949068069458,0.03919830322265625,0.06957209927358445,9,172.27.224.250_172.27.224.70,14845,1.0,0.0068089962005615234
30631,1535074957.505389,2018-08-23T21:42:37.505389,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0068089962005615234,1549.9558770656586,0.031882190704345705,0.06864883587700568,9,172.27.224.250_172.27.224.70,14846,1.0,0.0068089962005615234
30632,1535074957.714596,2018-08-23T21:42:37.714596,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20920705795288086,1550.1650841236115,0.05208311080932617,0.0876660231180642,9,172.27.224.250_172.27.224.70,14847,1.0,
30633,1535074957.810588,2018-08-23T21:42:37.810588,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09599184989929199,1550.2610759735107,0.06163899898529053,0.08661221021592615,9,172.27.224.250_172.27.224.70,14848,1.0,0.005463123321533203
30634,1535074957.816051,2018-08-23T21:42:37.816051,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005463123321533203,1550.2665390968323,0.062047600746154785,0.08630542553964704,9,172.27.224.250_172.27.224.70,14849,1.0,0.005463123321533203
30635,1535074958.030601,2018-08-23T21:42:38.030601,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21455001831054688,1550.4810891151428,0.08350200653076172,0.09536045375116547,9,172.27.224.250_172.27.224.70,14850,1.0,
30636,1535074958.118577,2018-08-23T21:42:38.118577,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08797597885131836,1550.5690650939941,0.09227449893951416,0.09077583775693256,9,172.27.224.250_172.27.224.70,14851,1.0,0.0068359375
30637,1535074958.125413,2018-08-23T21:42:38.125413,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0068359375,1550.5759010314941,0.09287819862365723,0.09011757749938147,9,172.27.224.250_172.27.224.70,14852,1.0,0.0068359375
30638,1535074958.146114,2018-08-23T21:42:38.146114,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.020701169967651367,1550.5966022014618,0.094203519821167,0.08880955445206533,9,None_None,2241,,
30639,1535074958.342608,2018-08-23T21:42:38.342608,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19649386405944824,1550.7930960655212,0.09239850044250489,0.08623812068946646,7,172.27.224.250_172.27.224.70,14853,1.0,
30640,1535074958.430641,2018-08-23T21:42:38.430641,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.08803296089172363,1550.881129026413,0.09320609569549561,0.08614642976409921,7,172.27.224.250_172.27.224.70,14854,1.0,0.005448102951049805
30641,1535074958.436089,2018-08-23T21:42:38.436089,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005448102951049805,1550.886577129364,0.09307000637054444,0.08629901990962772,7,172.27.224.250_172.27.224.70,14855,1.0,0.005448102951049805
30642,1535074958.632326,2018-08-23T21:42:38.632326,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.19623684883117676,1551.0828139781952,0.09177298545837402,0.0844369900095486,6,None_None,2242,,
30643,1535074958.63402,2018-08-23T21:42:38.634020,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0016942024230957031,1551.0845081806183,0.0823432207107544,0.08905281282028651,6,None_None,2243,,
30644,1535074958.634028,2018-08-23T21:42:38.634028,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.867813110351562e-06,1551.0845160484314,0.08179769515991211,0.08959118025898537,7,172.27.224.250_172.27.224.251,13380,1.0,
30645,1535074958.644305,2018-08-23T21:42:38.644305,TCP,172.27.224.250,172.27.224.251,502.0,49382.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010277032852172852,1551.0947930812836,0.06137039661407471,0.07856949987680505,7,172.27.224.250_172.27.224.251,13381,1.0,
30646,1535074958.644313,2018-08-23T21:42:38.644313,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,8.106231689453125e-06,1551.0948011875153,0.05257360935211182,0.08016797352468302,8,172.27.224.250_172.27.224.251,13382,1.0,
30647,1535074958.645064,2018-08-23T21:42:38.645064,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0007510185241699219,1551.0955522060394,0.05196511745452881,0.08057576109287394,9,172.27.224.250_172.27.224.251,13383,1.0,
30648,1535074958.645284,2018-08-23T21:42:38.645284,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00021982192993164062,1551.0957720279694,0.049916982650756836,0.08171105740214146,10,172.27.224.250_172.27.224.251,13384,1.0,
30649,1535074958.645528,2018-08-23T21:42:38.645528,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000244140625,1551.0960161685944,0.03029201030731201,0.06430956883405015,11,172.27.224.250_172.27.224.251,13385,1.0,
30650,1535074958.645775,2018-08-23T21:42:38.645775,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1551.0962631702423,0.02151341438293457,0.06148128305925275,12,172.27.224.250_172.27.224.251,13386,1.0,
30651,1535074958.646027,2018-08-23T21:42:38.646027,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,1551.0965151786804,0.020993804931640624,0.06165386057213652,13,172.27.224.250_172.27.224.251,13387,1.0,
30652,1535074958.646288,2018-08-23T21:42:38.646288,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002608299255371094,1551.096776008606,0.0013962030410766602,0.003159791305601252,14,172.27.224.250_172.27.224.251,13388,1.0,
30653,1535074958.646528,2018-08-23T21:42:38.646528,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024008750915527344,1551.097016096115,0.0012507915496826171,0.003177960287979113,15,172.27.224.250_172.27.224.251,13389,1.0,
30654,1535074958.646772,2018-08-23T21:42:38.646772,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024390220642089844,1551.0972599983215,0.0012743949890136718,0.003168565743517042,16,172.27.224.250_172.27.224.251,13390,1.0,
30655,1535074958.647035,2018-08-23T21:42:38.647035,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00026297569274902344,1551.0975229740143,0.00027298927307128906,0.00018427824895819871,17,172.27.224.250_172.27.224.251,13391,1.0,
30656,1535074958.647278,2018-08-23T21:42:38.647278,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024318695068359375,1551.097766160965,0.0002964973449707031,0.00016014754159687965,18,172.27.224.250_172.27.224.251,13392,1.0,
30657,1535074958.647525,2018-08-23T21:42:38.647525,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,1551.098013162613,0.0002460956573486328,1.1935643384369144e-05,19,172.27.224.250_172.27.224.251,13393,1.0,
30658,1535074958.64777,2018-08-23T21:42:38.647770,TCP,172.27.224.251,172.27.224.250,49382.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002448558807373047,1551.0982580184937,0.00024859905242919923,7.678937074656396e-06,20,172.27.224.250_172.27.224.251,13394,1.0,
30659,1535074958.65463,2018-08-23T21:42:38.654630,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.006860017776489258,1551.1051180362701,0.000910186767578125,0.0020905710361204337,21,172.27.224.250_172.27.224.70,14856,1.0,
30660,1535074958.655753,2018-08-23T21:42:38.655753,TCP,172.27.224.250,172.27.224.251,502.0,49382.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0011229515075683594,1551.1062409877777,0.000997781753540039,0.0020780094863867664,21,172.27.224.250_172.27.224.251,13395,1.0,
30661,1535074958.666383,2018-08-23T21:42:38.666383,TCP,172.27.224.250,172.27.224.251,502.0,49382.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010630130767822266,1551.1168711185455,0.0020355939865112304,0.0036563269093983566,21,172.27.224.250_172.27.224.251,13396,1.0,
30662,1535074958.667216,2018-08-23T21:42:38.667216,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,49382.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008330345153808594,1551.117704153061,0.0020928144454956054,0.0036298478421696234,21,172.27.224.250_172.27.224.251,13397,1.0,
