packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,requests_per_second,flow_id,flow_pkt_count,unique_func_codes,round_trip_time,transaction_id_delta,transaction_id_repeats,func_code_entropy,consecutive_same_func_code,flow_request_count,flow_response_count,response_rate,flow_exception_count,exception_rate
41579,1535071889.931389,2018-08-23T20:51:29.931389,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3092210292816162,2107.451549053192,4,172.27.224.250_172.27.224.70,13470,1.0,0.010767936706542969,0.0,22993,-0.0,13469,11484,11509,1.0021769418321143,0,0.0
41580,1535071889.942157,2018-08-23T20:51:29.942157,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010767936706542969,2107.4623169898987,4,172.27.224.250_172.27.224.70,13471,1.0,0.010767936706542969,0.0,22993,-0.0,13470,11484,11509,1.0021769418321143,0,0.0
41583,1535071890.274326,2018-08-23T20:51:30.274326,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3321690559387207,2107.7944860458374,4,172.27.224.250_172.27.224.70,13472,1.0,0.0071299076080322266,0.0,22993,-0.0,13471,11484,11509,1.0021769418321143,0,0.0
41584,1535071890.281456,2018-08-23T20:51:30.281456,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0071299076080322266,2107.8016159534454,4,172.27.224.250_172.27.224.70,13473,1.0,0.0071299076080322266,0.0,22993,-0.0,13472,11484,11509,1.0021769418321143,0,0.0
41586,1535071890.58628,2018-08-23T20:51:30.586280,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3048241138458252,2108.1064400672913,4,172.27.224.250_172.27.224.70,13474,1.0,0.005899906158447266,0.0,22993,-0.0,13473,11484,11509,1.0021769418321143,0,0.0
41587,1535071890.59218,2018-08-23T20:51:30.592180,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005899906158447266,2108.1123399734497,4,172.27.224.250_172.27.224.70,13475,1.0,0.005899906158447266,0.0,22993,-0.0,13474,11484,11509,1.0021769418321143,0,0.0
41589,1535071890.89853,2018-08-23T20:51:30.898530,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3063499927520752,2108.418689966202,4,172.27.224.250_172.27.224.70,13476,1.0,0.0029380321502685547,0.0,22993,-0.0,13475,11484,11509,1.0021769418321143,0,0.0
41590,1535071890.901468,2018-08-23T20:51:30.901468,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0029380321502685547,2108.421627998352,4,172.27.224.250_172.27.224.70,13477,1.0,0.0029380321502685547,0.0,22993,-0.0,13476,11484,11509,1.0021769418321143,0,0.0
41592,1535071891.210231,2018-08-23T20:51:31.210231,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3087630271911621,2108.730391025543,4,172.27.224.250_172.27.224.70,13478,1.0,0.011934995651245117,0.0,22993,-0.0,13477,11484,11509,1.0021769418321143,0,0.0
41593,1535071891.222166,2018-08-23T20:51:31.222166,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011934995651245117,2108.7423260211945,4,172.27.224.250_172.27.224.70,13479,1.0,0.011934995651245117,0.0,22993,-0.0,13478,11484,11509,1.0021769418321143,0,0.0
41613,1535071891.3223,2018-08-23T20:51:31.322300,Modbus/TCP,172.27.224.250,172.27.224.251,502,52815,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.10013389587402344,2108.8424599170685,3,172.27.224.250_172.27.224.251,727,1.0,,0.0,1241,-0.0,726,0,1241,1241.0,0,0.0
41615,1535071891.522404,2018-08-23T20:51:31.522404,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.2001039981842041,2109.0425639152527,4,172.27.224.250_172.27.224.70,13480,1.0,0.009232044219970703,0.0,22993,-0.0,13479,11484,11509,1.0021769418321143,0,0.0
41617,1535071891.531636,2018-08-23T20:51:31.531636,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.009232044219970703,2109.0517959594727,4,172.27.224.250_172.27.224.70,13481,1.0,0.009232044219970703,0.0,22993,-0.0,13480,11484,11509,1.0021769418321143,0,0.0
41619,1535071891.83467,2018-08-23T20:51:31.834670,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30303406715393066,2109.3548300266266,4,172.27.224.250_172.27.224.70,13482,1.0,0.007562875747680664,0.0,22993,-0.0,13481,11484,11509,1.0021769418321143,0,0.0
41620,1535071891.842233,2018-08-23T20:51:31.842233,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007562875747680664,2109.3623929023743,4,172.27.224.250_172.27.224.70,13483,1.0,0.007562875747680664,0.0,22993,-0.0,13482,11484,11509,1.0021769418321143,0,0.0
41622,1535071892.146254,2018-08-23T20:51:32.146254,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30402112007141113,2109.6664140224457,4,172.27.224.250_172.27.224.70,13484,1.0,0.005314826965332031,0.0,22993,-0.0,13483,11484,11509,1.0021769418321143,0,0.0
41623,1535071892.151569,2018-08-23T20:51:32.151569,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005314826965332031,2109.671728849411,4,172.27.224.250_172.27.224.70,13485,1.0,0.005314826965332031,0.0,22993,-0.0,13484,11484,11509,1.0021769418321143,0,0.0
41626,1535071892.458224,2018-08-23T20:51:32.458224,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3066551685333252,2109.9783840179443,4,172.27.224.250_172.27.224.70,13486,1.0,0.003952980041503906,0.0,22993,-0.0,13485,11484,11509,1.0021769418321143,0,0.0
41627,1535071892.462177,2018-08-23T20:51:32.462177,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003952980041503906,2109.982336997986,4,172.27.224.250_172.27.224.70,13487,1.0,0.003952980041503906,0.0,22993,-0.0,13486,11484,11509,1.0021769418321143,0,0.0
41635,1535071892.770228,2018-08-23T20:51:32.770228,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30805087089538574,2110.290387868881,4,172.27.224.250_172.27.224.70,13488,1.0,0.011948108673095703,0.0,22993,-0.0,13487,11484,11509,1.0021769418321143,0,0.0
41636,1535071892.782176,2018-08-23T20:51:32.782176,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011948108673095703,2110.3023359775543,4,172.27.224.250_172.27.224.70,13489,1.0,0.011948108673095703,0.0,22993,-0.0,13488,11484,11509,1.0021769418321143,0,0.0
41638,1535071893.082243,2018-08-23T20:51:33.082243,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3000669479370117,2110.6024029254913,4,172.27.224.250_172.27.224.70,13490,1.0,0.00928497314453125,0.0,22993,-0.0,13489,11484,11509,1.0021769418321143,0,0.0
41639,1535071893.091528,2018-08-23T20:51:33.091528,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.00928497314453125,2110.611687898636,4,172.27.224.250_172.27.224.70,13491,1.0,0.00928497314453125,0.0,22993,-0.0,13490,11484,11509,1.0021769418321143,0,0.0
41641,1535071893.39467,2018-08-23T20:51:33.394670,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30314207077026367,2110.914829969406,4,172.27.224.250_172.27.224.70,13492,1.0,0.007534027099609375,0.0,22993,-0.0,13491,11484,11509,1.0021769418321143,0,0.0
41642,1535071893.402204,2018-08-23T20:51:33.402204,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007534027099609375,2110.9223639965057,4,172.27.224.250_172.27.224.70,13493,1.0,0.007534027099609375,0.0,22993,-0.0,13492,11484,11509,1.0021769418321143,0,0.0
41644,1535071893.706382,2018-08-23T20:51:33.706382,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30417799949645996,2111.226541996002,4,172.27.224.250_172.27.224.70,13494,1.0,0.005156040191650391,0.0,22993,-0.0,13493,11484,11509,1.0021769418321143,0,0.0
41645,1535071893.711538,2018-08-23T20:51:33.711538,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005156040191650391,2111.231698036194,4,172.27.224.250_172.27.224.70,13495,1.0,0.005156040191650391,0.0,22993,-0.0,13494,11484,11509,1.0021769418321143,0,0.0
41647,1535071894.018328,2018-08-23T20:51:34.018328,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3067898750305176,2111.5384879112244,4,172.27.224.250_172.27.224.70,13496,1.0,0.0038509368896484375,0.0,22993,-0.0,13495,11484,11509,1.0021769418321143,0,0.0
41648,1535071894.022179,2018-08-23T20:51:34.022179,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0038509368896484375,2111.542338848114,4,172.27.224.250_172.27.224.70,13497,1.0,0.0038509368896484375,0.0,22993,-0.0,13496,11484,11509,1.0021769418321143,0,0.0
41669,1535071894.222072,2018-08-23T20:51:34.222072,Modbus/TCP,172.27.224.250,172.27.224.251,502,52816,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.19989299774169922,2111.7422318458557,3,172.27.224.250_172.27.224.251,728,1.0,,0.0,1241,-0.0,727,0,1241,1241.0,0,0.0
41671,1535071894.330235,2018-08-23T20:51:34.330235,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10816311836242676,2111.850394964218,4,172.27.224.250_172.27.224.70,13498,1.0,0.011303901672363281,0.0,22993,-0.0,13497,11484,11509,1.0021769418321143,0,0.0
41672,1535071894.341539,2018-08-23T20:51:34.341539,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011303901672363281,2111.8616988658905,4,172.27.224.250_172.27.224.70,13499,1.0,0.011303901672363281,0.0,22993,-0.0,13498,11484,11509,1.0021769418321143,0,0.0
41675,1535071894.642193,2018-08-23T20:51:34.642193,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30065417289733887,2112.162353038788,4,172.27.224.250_172.27.224.70,13500,1.0,0.010061979293823242,0.0,22993,-0.0,13499,11484,11509,1.0021769418321143,0,0.0
41676,1535071894.652255,2018-08-23T20:51:34.652255,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010061979293823242,2112.1724150180817,4,172.27.224.250_172.27.224.70,13501,1.0,0.010061979293823242,0.0,22993,-0.0,13500,11484,11509,1.0021769418321143,0,0.0
41678,1535071894.954204,2018-08-23T20:51:34.954204,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30194902420043945,2112.474364042282,4,172.27.224.250_172.27.224.70,13502,1.0,0.007367849349975586,0.0,22993,-0.0,13501,11484,11509,1.0021769418321143,0,0.0
41679,1535071894.961572,2018-08-23T20:51:34.961572,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007367849349975586,2112.481731891632,4,172.27.224.250_172.27.224.70,13503,1.0,0.007367849349975586,0.0,22993,-0.0,13502,11484,11509,1.0021769418321143,0,0.0
41681,1535071895.2662,2018-08-23T20:51:35.266200,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3046281337738037,2112.786360025406,4,172.27.224.250_172.27.224.70,13504,1.0,0.0060389041900634766,0.0,22993,-0.0,13503,11484,11509,1.0021769418321143,0,0.0
41682,1535071895.272239,2018-08-23T20:51:35.272239,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0060389041900634766,2112.792398929596,4,172.27.224.250_172.27.224.70,13505,1.0,0.0060389041900634766,0.0,22993,-0.0,13504,11484,11509,1.0021769418321143,0,0.0
41684,1535071895.578202,2018-08-23T20:51:35.578202,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30596303939819336,2113.098361968994,4,172.27.224.250_172.27.224.70,13506,1.0,0.003392934799194336,0.0,22993,-0.0,13505,11484,11509,1.0021769418321143,0,0.0
41685,1535071895.581595,2018-08-23T20:51:35.581595,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.003392934799194336,2113.1017549037933,4,172.27.224.250_172.27.224.70,13507,1.0,0.003392934799194336,0.0,22993,-0.0,13506,11484,11509,1.0021769418321143,0,0.0
41693,1535071895.890214,2018-08-23T20:51:35.890214,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30861902236938477,2113.4103739261627,4,172.27.224.250_172.27.224.70,13508,1.0,0.011346101760864258,0.0,22993,-0.0,13507,11484,11509,1.0021769418321143,0,0.0
41694,1535071895.90156,2018-08-23T20:51:35.901560,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011346101760864258,2113.4217200279236,4,172.27.224.250_172.27.224.70,13509,1.0,0.011346101760864258,0.0,22993,-0.0,13508,11484,11509,1.0021769418321143,0,0.0
41697,1535071896.202241,2018-08-23T20:51:36.202241,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30068087577819824,2113.722400903702,4,172.27.224.250_172.27.224.70,13510,1.0,0.01001596450805664,0.0,22993,-0.0,13509,11484,11509,1.0021769418321143,0,0.0
41698,1535071896.212257,2018-08-23T20:51:36.212257,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01001596450805664,2113.73241686821,4,172.27.224.250_172.27.224.70,13511,1.0,0.01001596450805664,0.0,22993,-0.0,13510,11484,11509,1.0021769418321143,0,0.0
41700,1535071896.514318,2018-08-23T20:51:36.514318,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3020610809326172,2114.0344779491425,4,172.27.224.250_172.27.224.70,13512,1.0,0.007254123687744141,0.0,22993,-0.0,13511,11484,11509,1.0021769418321143,0,0.0
41701,1535071896.521572,2018-08-23T20:51:36.521572,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007254123687744141,2114.04173207283,4,172.27.224.250_172.27.224.70,13513,1.0,0.007254123687744141,0.0,22993,-0.0,13512,11484,11509,1.0021769418321143,0,0.0
41703,1535071896.826173,2018-08-23T20:51:36.826173,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30460095405578613,2114.346333026886,4,172.27.224.250_172.27.224.70,13514,1.0,0.0061109066009521484,0.0,22993,-0.0,13513,11484,11509,1.0021769418321143,0,0.0
41704,1535071896.832284,2018-08-23T20:51:36.832284,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0061109066009521484,2114.352443933487,4,172.27.224.250_172.27.224.70,13515,1.0,0.0061109066009521484,0.0,22993,-0.0,13514,11484,11509,1.0021769418321143,0,0.0
41725,1535071897.12341,2018-08-23T20:51:37.123410,Modbus/TCP,172.27.224.250,172.27.224.251,502,52817,12,1,0,6,1,6,6.0,,,,,66,0,1,0,Write Single Register,0.291126012802124,2114.643569946289,3,172.27.224.250_172.27.224.251,729,1.0,,0.0,1241,-0.0,728,0,1241,1241.0,0,0.0
41726,1535071897.13809,2018-08-23T20:51:37.138090,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.014679908752441406,2114.6582498550415,4,172.27.224.250_172.27.224.70,13516,1.0,0.004176139831542969,0.0,22993,-0.0,13515,11484,11509,1.0021769418321143,0,0.0
41727,1535071897.142266,2018-08-23T20:51:37.142266,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004176139831542969,2114.662425994873,4,172.27.224.250_172.27.224.70,13517,1.0,0.004176139831542969,0.0,22993,-0.0,13516,11484,11509,1.0021769418321143,0,0.0
41730,1535071897.450675,2018-08-23T20:51:37.450675,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3084089756011963,2114.9708349704742,4,172.27.224.250_172.27.224.70,13518,1.0,0.010930061340332031,0.0,22993,-0.0,13517,11484,11509,1.0021769418321143,0,0.0
41731,1535071897.461605,2018-08-23T20:51:37.461605,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010930061340332031,2114.9817650318146,4,172.27.224.250_172.27.224.70,13519,1.0,0.010930061340332031,0.0,22993,-0.0,13518,11484,11509,1.0021769418321143,0,0.0
41733,1535071897.76213,2018-08-23T20:51:37.762130,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3005249500274658,2115.282289981842,4,172.27.224.250_172.27.224.70,13520,1.0,0.010174036026000977,0.0,22993,-0.0,13519,11484,11509,1.0021769418321143,0,0.0
41734,1535071897.772304,2018-08-23T20:51:37.772304,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.010174036026000977,2115.292464017868,4,172.27.224.250_172.27.224.70,13521,1.0,0.010174036026000977,0.0,22993,-0.0,13520,11484,11509,1.0021769418321143,0,0.0
41736,1535071898.074178,2018-08-23T20:51:38.074178,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30187392234802246,2115.594337940216,4,172.27.224.250_172.27.224.70,13522,1.0,0.0074579715728759766,0.0,22993,-0.0,13521,11484,11509,1.0021769418321143,0,0.0
41737,1535071898.081636,2018-08-23T20:51:38.081636,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.0074579715728759766,2115.601795911789,4,172.27.224.250_172.27.224.70,13523,1.0,0.0074579715728759766,0.0,22993,-0.0,13522,11484,11509,1.0021769418321143,0,0.0
41740,1535071898.386459,2018-08-23T20:51:38.386459,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3048231601715088,2115.9066190719604,4,172.27.224.250_172.27.224.70,13524,1.0,0.005819797515869141,0.0,22993,-0.0,13523,11484,11509,1.0021769418321143,0,0.0
41741,1535071898.392279,2018-08-23T20:51:38.392279,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005819797515869141,2115.9124388694763,4,172.27.224.250_172.27.224.70,13525,1.0,0.005819797515869141,0.0,22993,-0.0,13524,11484,11509,1.0021769418321143,0,0.0
41749,1535071898.698237,2018-08-23T20:51:38.698237,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3059580326080322,2116.2183969020844,4,172.27.224.250_172.27.224.70,13526,1.0,0.004045963287353516,0.0,22993,-0.0,13525,11484,11509,1.0021769418321143,0,0.0
41750,1535071898.702283,2018-08-23T20:51:38.702283,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.004045963287353516,2116.2224428653717,4,172.27.224.250_172.27.224.70,13527,1.0,0.004045963287353516,0.0,22993,-0.0,13526,11484,11509,1.0021769418321143,0,0.0
41752,1535071899.010143,2018-08-23T20:51:39.010143,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3078601360321045,2116.530303001404,4,172.27.224.250_172.27.224.70,13528,1.0,0.011481046676635742,0.0,22993,-0.0,13527,11484,11509,1.0021769418321143,0,0.0
41753,1535071899.021624,2018-08-23T20:51:39.021624,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.011481046676635742,2116.5417840480804,4,172.27.224.250_172.27.224.70,13529,1.0,0.011481046676635742,0.0,22993,-0.0,13528,11484,11509,1.0021769418321143,0,0.0
41755,1535071899.322124,2018-08-23T20:51:39.322124,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30049991607666016,2116.842283964157,4,172.27.224.250_172.27.224.70,13530,1.0,0.01016092300415039,0.0,22993,-0.0,13529,11484,11509,1.0021769418321143,0,0.0
41756,1535071899.332285,2018-08-23T20:51:39.332285,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.01016092300415039,2116.8524448871613,4,172.27.224.250_172.27.224.70,13531,1.0,0.01016092300415039,0.0,22993,-0.0,13530,11484,11509,1.0021769418321143,0,0.0
41758,1535071899.634152,2018-08-23T20:51:39.634152,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.3018670082092285,2117.1543118953705,4,172.27.224.250_172.27.224.70,13532,1.0,0.007436037063598633,0.0,22993,-0.0,13531,11484,11509,1.0021769418321143,0,0.0
41759,1535071899.641588,2018-08-23T20:51:39.641588,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.007436037063598633,2117.161747932434,4,172.27.224.250_172.27.224.70,13533,1.0,0.007436037063598633,0.0,22993,-0.0,13532,11484,11509,1.0021769418321143,0,0.0
41761,1535071899.946496,2018-08-23T20:51:39.946496,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.30490803718566895,2117.4666559696198,4,172.27.224.250_172.27.224.70,13534,1.0,0.005778074264526367,0.0,22993,-0.0,13533,11484,11509,1.0021769418321143,0,0.0
41762,1535071899.952274,2018-08-23T20:51:39.952274,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22.0,,85,0,1,0,Read Holding Registers,0.005778074264526367,2117.4724340438843,4,172.27.224.250_172.27.224.70,13535,1.0,0.005778074264526367,0.0,22993,-0.0,13534,11484,11509,1.0021769418321143,0,0.0
