packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
40092,1535068190.669072,2018-08-23T19:49:50.669072,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025081634521484375,2035.5410859584808,0.0012091875076293945,0.003177123234807529,172.27.224.250_172.27.224.251,17587,1.0
40093,1535068190.669318,2018-08-23T19:49:50.669318,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,2035.5413320064545,0.0012331962585449218,0.003167914257498394,172.27.224.250_172.27.224.251,17588,1.0
40094,1535068190.66957,2018-08-23T19:49:50.669570,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00025200843811035156,2035.5415840148926,0.0002337932586669922,8.463551351631932e-05,172.27.224.250_172.27.224.251,17589,1.0
40095,1535068190.669821,2018-08-23T19:49:50.669821,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002510547637939453,2035.5418350696564,0.0002582073211669922,2.8542154751334325e-05,172.27.224.250_172.27.224.251,17590,1.0
40096,1535068190.67007,2018-08-23T19:49:50.670070,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,2035.542083978653,0.00024919509887695314,2.860578338252055e-06,172.27.224.250_172.27.224.251,17591,1.0
40097,1535068190.670316,2018-08-23T19:49:50.670316,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002460479736328125,2035.5423300266266,0.00024919509887695314,2.860578338252055e-06,172.27.224.250_172.27.224.251,17592,1.0
40098,1535068190.679577,2018-08-23T19:49:50.679577,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009261131286621094,2035.5515911579132,0.0011503219604492188,0.00284984933024764,172.27.224.250_172.27.224.251,17593,1.0
40099,1535068190.68806,2018-08-23T19:49:50.688060,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008482933044433594,2035.5600740909576,0.0019739151000976564,0.0036402520054896683,172.27.224.250_172.27.224.251,17594,1.0
40100,1535068190.688882,2018-08-23T19:49:50.688882,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,51537.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008220672607421875,2035.5608961582184,0.0020307064056396484,0.0036147819260675396,172.27.224.250_172.27.224.251,17595,1.0
40101,1535068190.68901,2018-08-23T19:49:50.689010,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0001277923583984375,2035.5610239505768,0.0020188808441162108,0.003621456322629559,172.27.224.250_172.27.224.70,19518,1.0
40102,1535068190.698396,2018-08-23T19:49:50.698396,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009386062622070312,2035.5704100131989,0.0029324054718017577,0.004227404718601354,172.27.224.250_172.27.224.70,19519,1.0
40103,1535068190.891106,2018-08-23T19:49:50.891106,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19270992279052734,2035.7631199359894,0.022178792953491212,0.06006005680242197,172.27.224.250_172.27.224.251,17596,1.0
40104,1535068190.906877,2018-08-23T19:49:50.906877,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.015771150588989258,2035.7788910865784,0.023730707168579102,0.05962948881977483,172.27.224.250_172.27.224.70,19520,1.0
40105,1535068191.001086,2018-08-23T19:49:51.001086,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09420895576477051,2035.8731000423431,0.03312649726867676,0.06283502576346241,172.27.224.250_172.27.224.70,19521,1.0
40106,1535068191.009035,2018-08-23T19:49:51.009035,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007949113845825195,2035.881049156189,0.03389651775360107,0.06243325295796101,172.27.224.250_172.27.224.70,19522,1.0
40107,1535068191.20331,2018-08-23T19:49:51.203310,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19427490234375,2036.0753240585327,0.05329940319061279,0.0788143755702316,172.27.224.250_172.27.224.70,19523,1.0
40108,1535068191.313154,2018-08-23T19:49:51.313154,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10984396934509277,2036.1851680278778,0.06335768699645997,0.07898774870323483,172.27.224.250_172.27.224.70,19524,1.0
40109,1535068191.318399,2018-08-23T19:49:51.318399,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0052449703216552734,2036.1904129981995,0.06303389072418213,0.07924391374078983,172.27.224.250_172.27.224.70,19525,1.0
40110,1535068191.53089,2018-08-23T19:49:51.530890,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21249103546142578,2036.402904033661,0.08420078754425049,0.08850808670465493,172.27.224.250_172.27.224.70,19526,1.0
40111,1535068191.625103,2018-08-23T19:49:51.625103,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09421300888061523,2036.4971170425415,0.09360930919647217,0.08343321079284725,172.27.224.250_172.27.224.70,19527,1.0
40112,1535068191.629065,2018-08-23T19:49:51.629065,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.003962039947509766,2036.501079082489,0.09306690692901612,0.08405688654906351,172.27.224.250_172.27.224.70,19528,1.0
40113,1535068191.842844,2018-08-23T19:49:51.842844,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21377897262573242,2036.7148580551147,0.09517381191253663,0.0870429799936626,172.27.224.250_172.27.224.70,19529,1.0
40114,1535068191.937492,2018-08-23T19:49:51.937492,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09464788436889648,2036.8095059394836,0.10306148529052735,0.08250364527767164,172.27.224.250_172.27.224.70,19530,1.0
40115,1535068191.948401,2018-08-23T19:49:51.948401,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.010909080505371094,2036.820415019989,0.0947314977645874,0.08754774879001403,172.27.224.250_172.27.224.70,19531,1.0
40116,1535068192.106576,2018-08-23T19:49:52.106576,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.15817499160766602,2036.9785900115967,0.10975408554077148,0.08381102299635257,172.27.224.250_172.27.224.251,17597,1.0
40117,1535068192.107097,2018-08-23T19:49:52.107097,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0005209445953369141,2036.979110956192,0.09037868976593018,0.08449368100942457,172.27.224.250_172.27.224.251,17598,1.0
40118,1535068192.10836,2018-08-23T19:49:52.108360,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0012631416320800781,2036.980374097824,0.0795206069946289,0.08859166211715346,172.27.224.250_172.27.224.251,17599,1.0
40119,1535068192.108365,2018-08-23T19:49:52.108365,TCP,172.27.224.251,172.27.224.250,51537.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.0067901611328125e-06,2036.9803791046143,0.07899661064147949,0.08909386942435676,172.27.224.250_172.27.224.251,17600,1.0
40120,1535068192.108526,2018-08-23T19:49:52.108526,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.0001609325408935547,2036.9805400371552,0.05776360034942627,0.0784044737555664,172.27.224.250_172.27.224.251,17601,1.0
40121,1535068192.117104,2018-08-23T19:49:52.117104,TCP,172.27.224.250,172.27.224.251,502.0,51537.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008578062057495117,2036.9891180992126,0.04920010566711426,0.07865725715408835,172.27.224.250_172.27.224.251,17602,1.0
40122,1535068192.154856,2018-08-23T19:49:52.154856,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.03775191307067871,2037.0268700122833,0.052579092979431155,0.07721044826975258,172.27.224.250_172.27.224.70,19532,1.0
40123,1535068192.206351,2018-08-23T19:49:52.206351,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.05149507522583008,2037.0783650875092,0.03635070323944092,0.05274176866701393,None_None,2776,
40124,1535068192.249093,2018-08-23T19:49:52.249093,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.042742013931274414,2037.1211071014404,0.03116011619567871,0.04877170519112904,172.27.224.250_172.27.224.70,19533,1.0
40125,1535068192.259036,2018-08-23T19:49:52.259036,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009943008422851562,2037.1310501098633,0.03106350898742676,0.048817211140061864,172.27.224.250_172.27.224.70,19534,1.0
40126,1535068192.466869,2018-08-23T19:49:52.466869,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20783305168151855,2037.3388831615448,0.03602931499481201,0.06350120808017355,172.27.224.250_172.27.224.70,19535,1.0
40127,1535068192.560982,2018-08-23T19:49:52.560982,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09411287307739258,2037.4329960346222,0.04538850784301758,0.06457428219774028,172.27.224.250_172.27.224.70,19536,1.0
40128,1535068192.568368,2018-08-23T19:49:52.568368,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.007385969161987305,2037.4403820037842,0.0460007905960083,0.06413695190193344,172.27.224.250_172.27.224.70,19537,1.0
40129,1535068192.77889,2018-08-23T19:49:52.778890,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21052193641662598,2037.6509039402008,0.06705248355865479,0.0799595695903856,172.27.224.250_172.27.224.70,19538,1.0
40130,1535068192.873442,2018-08-23T19:49:52.873442,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09455204010009766,2037.745455980301,0.0764915943145752,0.07669026652386011,172.27.224.250_172.27.224.70,19539,1.0
40131,1535068192.879056,2018-08-23T19:49:52.879056,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005614042282104492,2037.751070022583,0.07619519233703613,0.07698706514204227,172.27.224.250_172.27.224.70,19540,1.0
40132,1535068193.075242,2018-08-23T19:49:53.075242,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.19618606567382812,2037.9472560882568,0.09203860759735108,0.08416442880518832,172.27.224.250_172.27.224.70,19541,1.0
40133,1535068193.185053,2018-08-23T19:49:53.185053,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10981106758117676,2038.057067155838,0.09787020683288575,0.08305611657535436,172.27.224.250_172.27.224.70,19542,1.0
40134,1535068193.188348,2018-08-23T19:49:53.188348,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0032949447631835938,2038.0603621006012,0.09392549991607665,0.08681693506170203,172.27.224.250_172.27.224.70,19543,1.0
40135,1535068193.38726,2018-08-23T19:49:53.387260,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.1989119052886963,2038.25927400589,0.11282238960266114,0.08707135257869764,172.27.224.250_172.27.224.70,19544,1.0
40136,1535068193.497015,2018-08-23T19:49:53.497015,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.10975503921508789,2038.369029045105,0.10301458835601807,0.08045235790740847,172.27.224.250_172.27.224.70,19545,1.0
40137,1535068193.509042,2018-08-23T19:49:53.509042,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.01202702522277832,2038.3810560703278,0.09480600357055664,0.08549134101960808,172.27.224.250_172.27.224.70,19546,1.0
40138,1535068193.545081,2018-08-23T19:49:53.545081,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.036038875579833984,2038.4170949459076,0.0976712942123413,0.08266944788039346,None_None,2777,
40139,1535068193.546995,2018-08-23T19:49:53.546995,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.0019140243530273438,2038.4190089702606,0.07681050300598144,0.07716547853878603,None_None,2778,
40140,1535068193.547002,2018-08-23T19:49:53.547002,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,7.152557373046875e-06,2038.419016122818,0.06735601425170898,0.0804713328036084,172.27.224.250_172.27.224.251,17603,1.0
40141,1535068193.557284,2018-08-23T19:49:53.557284,TCP,172.27.224.250,172.27.224.251,502.0,51538.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.010282039642333984,2038.4292981624603,0.06782281398773193,0.08008600036057248,172.27.224.250_172.27.224.251,17604,1.0
40142,1535068193.55729,2018-08-23T19:49:53.557290,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,5.9604644775390625e-06,2038.4293041229248,0.048204803466796876,0.06831076452845156,172.27.224.250_172.27.224.251,17605,1.0
40143,1535068193.557806,2018-08-23T19:49:53.557806,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0005159378051757812,2038.42982006073,0.037275290489196776,0.06606528635022936,172.27.224.250_172.27.224.251,17606,1.0
40144,1535068193.558038,2018-08-23T19:49:53.558038,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002319812774658203,2038.4300520420074,0.036968994140625,0.06624718294388512,172.27.224.250_172.27.224.251,17607,1.0
40145,1535068193.558317,2018-08-23T19:49:53.558317,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002789497375488281,2038.430330991745,0.017105698585510254,0.03443730376607873,172.27.224.250_172.27.224.251,17608,1.0
40146,1535068193.558539,2018-08-23T19:49:53.558539,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002219676971435547,2038.4305529594421,0.00615239143371582,0.011424932239499993,172.27.224.250_172.27.224.251,17609,1.0
40147,1535068193.558783,2018-08-23T19:49:53.558783,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000244140625,2038.4307971000671,0.004974102973937989,0.011359157630217463,172.27.224.250_172.27.224.251,17610,1.0
40148,1535068193.559032,2018-08-23T19:49:53.559032,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,2038.4310460090637,0.001395106315612793,0.00317086298939733,172.27.224.250_172.27.224.251,17611,1.0
40149,1535068193.559285,2018-08-23T19:49:53.559285,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,2038.4312989711761,0.0012290000915527344,0.0031841387035738376,172.27.224.250_172.27.224.251,17612,1.0
40150,1535068193.559532,2018-08-23T19:49:53.559532,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024700164794921875,2038.431545972824,0.0012529850006103515,0.003174802012028211,172.27.224.250_172.27.224.251,17613,1.0
40151,1535068193.559781,2018-08-23T19:49:53.559781,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002491474151611328,2038.4317951202393,0.0002496957778930664,0.00012123433265912319,172.27.224.250_172.27.224.251,17614,1.0
40152,1535068193.560029,2018-08-23T19:49:53.560029,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.000247955322265625,2038.4320430755615,0.000273895263671875,8.629397159190289e-05,172.27.224.250_172.27.224.251,17615,1.0
40153,1535068193.560282,2018-08-23T19:49:53.560282,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.0002529621124267578,2038.432296037674,0.00024759769439697266,1.4749121344383923e-05,172.27.224.250_172.27.224.251,17616,1.0
40154,1535068193.560531,2018-08-23T19:49:53.560531,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,1.0,,,,,,,,,,,60,1,0,0,Unknown,0.00024890899658203125,2038.4325449466705,0.00024929046630859373,1.3691122395640062e-05,172.27.224.250_172.27.224.251,17617,1.0
40155,1535068193.568759,2018-08-23T19:49:53.568759,TCP,172.27.224.250,172.27.224.251,502.0,51538.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.008228063583374023,2038.440773010254,0.0010442018508911132,0.0025241673370601314,172.27.224.250_172.27.224.251,17618,1.0
40156,1535068193.578357,2018-08-23T19:49:53.578357,TCP,172.27.224.250,172.27.224.251,502.0,51538.0,0.0,,,,,,,,,,,60,0,1,0,Unknown,0.009598016738891602,2038.4503710269928,0.001981806755065918,0.0036673247482264188,172.27.224.250_172.27.224.251,17619,1.0
40157,1535068193.579229,2018-08-23T19:49:53.579229,Modbus/TCP,172.27.224.250,172.27.224.251,502.0,51538.0,12.0,1.0,0.0,6.0,1.0,6.0,6.0,,,,,66,0,1,0,Write Single Register,0.0008721351623535156,2038.4512431621552,0.0020446062088012697,0.0036395342655465186,172.27.224.250_172.27.224.251,17620,1.0
40158,1535068193.714855,2018-08-23T19:49:53.714855,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.13562583923339844,2038.5868690013885,0.01558229923248291,0.0423310312377864,172.27.224.250_172.27.224.70,19547,1.0
40159,1535068193.781516,2018-08-23T19:49:53.781516,TCP,172.27.224.251,172.27.224.250,51538.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.06666111946105957,2038.6535301208496,0.02222311496734619,0.0447962037256244,172.27.224.250_172.27.224.251,17621,1.0
40160,1535068193.809028,2018-08-23T19:49:53.809028,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.0275118350982666,2038.6810419559479,0.02494959831237793,0.044134872460243516,172.27.224.250_172.27.224.70,19548,1.0
40161,1535068193.818384,2018-08-23T19:49:53.818384,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.009356021881103516,2038.690397977829,0.025860285758972167,0.04365996963768983,172.27.224.250_172.27.224.70,19549,1.0
40162,1535068194.026845,2018-08-23T19:49:54.026845,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.20846104621887207,2038.8988590240479,0.04668159484863281,0.07110830055230984,172.27.224.250_172.27.224.70,19550,1.0
40163,1535068194.121047,2018-08-23T19:49:54.121047,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09420204162597656,2038.9930610656738,0.05607650279998779,0.07049621395425675,172.27.224.250_172.27.224.70,19551,1.0
40164,1535068194.129094,2018-08-23T19:49:54.129094,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.008046865463256836,2039.001107931137,0.056856298446655275,0.06985022918698842,172.27.224.250_172.27.224.70,19552,1.0
40165,1535068194.20634,2018-08-23T19:49:54.206340,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.07724618911743164,2039.0783541202545,0.06375811100006104,0.06789385744405053,None_None,2779,
40166,1535068194.338841,2018-08-23T19:49:54.338841,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.13250088691711426,2039.2108550071716,0.0760483980178833,0.06812400848476934,172.27.224.250_172.27.224.70,19553,1.0
40167,1535068194.43322,2018-08-23T19:49:54.433220,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09437894821166992,2039.3052339553833,0.08539907932281494,0.0628738692879248,172.27.224.250_172.27.224.70,19554,1.0
40168,1535068194.438449,2018-08-23T19:49:54.438449,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.005228996276855469,2039.3104629516602,0.07235939502716064,0.0647922252642955,172.27.224.250_172.27.224.70,19555,1.0
40169,1535068194.650832,2018-08-23T19:49:54.650832,TCP,172.27.224.70,172.27.224.250,49499.0,502.0,0.0,,,,,,,,,,,60,1,0,0,Unknown,0.21238303184509277,2039.5228459835052,0.08693158626556396,0.0783389735846722,172.27.224.250_172.27.224.70,19556,1.0
40170,1535068194.745091,2018-08-23T19:49:54.745091,Modbus/TCP,172.27.224.70,172.27.224.250,49499.0,502.0,12.0,0.0,0.0,6.0,1.0,3.0,0.0,11.0,,,,66,1,0,0,Read Holding Registers,0.09425902366638184,2039.6171050071716,0.09360630512237549,0.07550601067509223,172.27.224.250_172.27.224.70,19557,1.0
40171,1535068194.749108,2018-08-23T19:49:54.749108,Modbus/TCP,172.27.224.250,172.27.224.70,502.0,49499.0,31.0,0.0,0.0,25.0,1.0,3.0,,,,22.0,,85,0,1,0,Read Holding Registers,0.0040171146392822266,2039.621122121811,0.09307241439819336,0.07618375538768238,172.27.224.250_172.27.224.70,19558,1.0
40172,1535068194.791206,2018-08-23T19:49:54.791206,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.04209780693054199,2039.6632199287415,0.07643609046936035,0.06561832635197998,None_None,2780,
40173,1535068194.796996,2018-08-23T19:49:54.796996,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.005790233612060547,2039.6690101623535,0.06759490966796874,0.06883589669971822,None_None,2781,
