packet_number,timestamp,datetime,protocols,src_ip,dst_ip,src_port,dst_port,tcp_len,transaction_id,protocol_id,modbus_length,unit_id,function_code,reference_num,word_count,bit_count,byte_count,exception_code,pkt_len,is_request,is_response,is_exception,function_name,inter_arrival_time,time_from_start,rolling_iat_mean,rolling_iat_std,flow_id,flow_pkt_count,unique_func_codes
42382,1535068307,2018-08-23T19:51:46.578933,TCP,172.27.224.251,172.27.224.250,51577,502,0,,,,,,,,,,,60,1,0,0,Unknown,8.11E-06,2151.450947,0.061825395,0.078988953,172.27.224.250_172.27.224.251,18582,1
42383,1535068307,2018-08-23T19:51:46.579505,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.000571966,2151.451519,0.042179704,0.064778049,172.27.224.250_172.27.224.70,20631,1
42384,1535068307,2018-08-23T19:51:46.579564,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,5.91E-05,2151.451578,0.037422109,0.066067134,172.27.224.250_172.27.224.251,18583,1
42385,1535068307,2018-08-23T19:51:46.579812,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,2151.451826,0.031227016,0.066389452,172.27.224.250_172.27.224.251,18584,1
42386,1535068307,2018-08-23T19:51:46.580062,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249863,2151.452076,0.0310045,0.066500163,172.27.224.250_172.27.224.251,18585,1
42387,1535068307,2018-08-23T19:51:46.580316,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000254154,2151.45233,0.011064196,0.030415891,172.27.224.250_172.27.224.251,18586,1
42388,1535068307,2018-08-23T19:51:46.580564,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,2151.452578,0.001372409,0.003168097,172.27.224.250_172.27.224.251,18587,1
42389,1535068307,2018-08-23T19:51:46.580808,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000243902,2151.452822,0.0012151,0.003182591,172.27.224.250_172.27.224.251,18588,1
42390,1535068307,2018-08-23T19:51:46.581057,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249147,2151.453071,0.0012393,0.003173292,172.27.224.250_172.27.224.251,18589,1
42391,1535068307,2018-08-23T19:51:46.581312,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000254869,2151.453326,0.000238705,0.000148106,172.27.224.250_172.27.224.251,18590,1
42392,1535068307,2018-08-23T19:51:46.581560,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,2151.453574,0.00026269,0.000124086,172.27.224.250_172.27.224.251,18591,1
42393,1535068307,2018-08-23T19:51:46.581807,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,2151.453821,0.000230193,6.02E-05,172.27.224.250_172.27.224.251,18592,1
42394,1535068307,2018-08-23T19:51:46.582056,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249147,2151.45407,0.000249195,3.24E-06,172.27.224.250_172.27.224.251,18593,1
42395,1535068307,2018-08-23T19:51:46.582313,TCP,172.27.224.251,172.27.224.250,51577,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000257015,2151.454327,0.000250101,4.03E-06,172.27.224.250_172.27.224.251,18594,1
42396,1535068307,2018-08-23T19:51:46.590660,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.008347034,2151.462674,0.001059818,0.00256047,172.27.224.250_172.27.224.251,18595,1
42397,1535068307,2018-08-23T19:51:46.591312,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.000651836,2151.463326,0.001099586,0.002549632,172.27.224.250_172.27.224.70,20632,1
42398,1535068307,2018-08-23T19:51:46.599725,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.008413076,2151.471739,0.001916099,0.003409147,172.27.224.250_172.27.224.251,18596,1
42399,1535068307,2018-08-23T19:51:46.600575,Modbus/TCP,172.27.224.250,172.27.224.251,502,51577,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000849962,2151.472589,0.001976705,0.00338139,172.27.224.250_172.27.224.251,18597,1
42400,1535068307,2018-08-23T19:51:46.797265,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.196690083,2151.669279,0.021620798,0.061602954,172.27.224.250_172.27.224.70,20633,1
42401,1535068307,2018-08-23T19:51:46.802750,TCP,172.27.224.251,172.27.224.250,51577,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.005485058,2151.674764,0.022143817,0.061423339,172.27.224.250_172.27.224.251,18598,1
42402,1535068307,2018-08-23T19:51:46.891557,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.088806868,2151.763571,0.030999708,0.064235422,172.27.224.250_172.27.224.70,20634,1
42403,1535068307,2018-08-23T19:51:46.900099,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008542061,2151.772113,0.031829214,0.063846553,172.27.224.250_172.27.224.70,20635,1
42404,1535068307,2018-08-23T19:51:47.109276,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.209177017,2151.98129,0.052722001,0.083517994,172.27.224.250_172.27.224.70,20636,1
42405,1535068307,2018-08-23T19:51:47.203836,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094559908,2152.07585,0.06215229,0.082250181,172.27.224.250_172.27.224.70,20637,1
42406,1535068307,2018-08-23T19:51:47.210690,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006854057,2152.082704,0.062002993,0.08235998,172.27.224.250_172.27.224.70,20638,1
42407,1535068307,2018-08-23T19:51:47.405678,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.194988012,2152.277692,0.08143661,0.088939987,172.27.224.250_172.27.224.70,20639,1
42408,1535068308,2018-08-23T19:51:47.515420,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109741926,2152.387434,0.091569495,0.085397693,172.27.224.250_172.27.224.70,20640,1
42409,1535068308,2018-08-23T19:51:47.520074,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004653931,2152.392088,0.091949892,0.08495602,172.27.224.250_172.27.224.70,20641,1
42410,1535068308,2018-08-23T19:51:47.717720,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.197646141,2152.589734,0.092045498,0.085087423,172.27.224.250_172.27.224.70,20642,1
42411,1535068308,2018-08-23T19:51:47.827720,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109999895,2152.699734,0.102496982,0.079509707,172.27.224.250_172.27.224.70,20643,1
42412,1535068308,2018-08-23T19:51:47.830729,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003009081,2152.702743,0.093917203,0.08555079,172.27.224.250_172.27.224.70,20644,1
42413,1535068308,2018-08-23T19:51:48.018546,TCP,172.27.224.251,172.27.224.250,51577,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.187817097,2152.89056,0.111844707,0.084449038,172.27.224.250_172.27.224.251,18599,1
42414,1535068308,2018-08-23T19:51:48.028744,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.010197878,2152.900758,0.091946793,0.082383918,172.27.224.250_172.27.224.251,18600,1
42415,1535068308,2018-08-23T19:51:48.029588,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.000844002,2152.901602,0.082575202,0.087240798,172.27.224.250_172.27.224.251,18601,1
42416,1535068308,2018-08-23T19:51:48.029592,TCP,172.27.224.251,172.27.224.250,51577,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.05E-06,2152.901606,0.081890202,0.087925614,172.27.224.250_172.27.224.251,18602,1
42417,1535068308,2018-08-23T19:51:48.029757,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.000164986,2152.901771,0.062407899,0.081425165,172.27.224.250_172.27.224.251,18603,1
42418,1535068308,2018-08-23T19:51:48.038810,TCP,172.27.224.250,172.27.224.251,502,51577,0,,,,,,,,,,,60,0,1,0,Unknown,0.009052992,2152.910824,0.052339005,0.081146594,172.27.224.250_172.27.224.251,18604,1
42419,1535068308,2018-08-23T19:51:48.045242,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.006432056,2152.917256,0.052516818,0.081032362,172.27.224.250_172.27.224.70,20645,1
42420,1535068308,2018-08-23T19:51:48.139594,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094352007,2153.011608,0.042187405,0.065588691,172.27.224.250_172.27.224.70,20646,1
42421,1535068308,2018-08-23T19:51:48.150712,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.011117935,2153.022726,0.032299209,0.061559277,172.27.224.250_172.27.224.70,20647,1
42422,1535068308,2018-08-23T19:51:48.205345,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.054632902,2153.077359,0.037461591,0.06099206,None_None,2945,
42423,1535068308,2018-08-23T19:51:48.372882,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.167536974,2153.244896,0.035433578,0.055529753,172.27.224.250_172.27.224.70,20648,1
42424,1535068308,2018-08-23T19:51:48.451442,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.078560114,2153.323456,0.042269802,0.056280743,172.27.224.250_172.27.224.70,20649,1
42425,1535068308,2018-08-23T19:51:48.460028,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00858593,2153.332042,0.043043995,0.055697807,172.27.224.250_172.27.224.70,20650,1
42426,1535068309,2018-08-23T19:51:48.669265,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.209237099,2153.541279,0.063967299,0.074019574,172.27.224.250_172.27.224.70,20651,1
42427,1535068309,2018-08-23T19:51:48.763708,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094443083,2153.635722,0.073395109,0.07092976,172.27.224.250_172.27.224.70,20652,1
42428,1535068309,2018-08-23T19:51:48.770742,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.007033825,2153.642756,0.073193192,0.07113585,172.27.224.250_172.27.224.70,20653,1
42429,1535068309,2018-08-23T19:51:48.981280,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.210538149,2153.853294,0.093603802,0.078728394,172.27.224.250_172.27.224.70,20654,1
42430,1535068309,2018-08-23T19:51:49.075446,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094165802,2153.94746,0.093585181,0.078728219,172.27.224.250_172.27.224.70,20655,1
42431,1535068309,2018-08-23T19:51:49.080023,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00457716,2153.952037,0.092931104,0.079512749,172.27.224.250_172.27.224.70,20656,1
42432,1535068309,2018-08-23T19:51:49.277646,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.197623014,2154.14966,0.107230115,0.084557359,172.27.224.250_172.27.224.70,20657,1
42433,1535068309,2018-08-23T19:51:49.387504,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109858036,2154.259518,0.101462221,0.081912436,172.27.224.250_172.27.224.70,20658,1
42434,1535068309,2018-08-23T19:51:49.390713,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003208876,2154.262727,0.093927097,0.087526668,172.27.224.250_172.27.224.70,20659,1
42435,1535068309,2018-08-23T19:51:49.466350,ARP,,,,,,,,,,,,,,,,60,0,0,0,Unknown,0.075637102,2154.338364,0.100632215,0.082697629,None_None,2946,
42436,1535068309,2018-08-23T19:51:49.468629,ARP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.002278805,2154.340643,0.079936385,0.078276774,None_None,2947,
42437,1535068309,2018-08-23T19:51:49.468637,TCP,172.27.224.251,172.27.224.250,51578,502,0,,,,,,,,,,,60,1,0,0,Unknown,8.11E-06,2154.340651,0.070492887,0.081942777,172.27.224.250_172.27.224.251,18605,1
42438,1535068309,2018-08-23T19:51:49.478907,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.010270119,2154.350921,0.070816517,0.081670238,172.27.224.250_172.27.224.251,18606,1
42439,1535068309,2018-08-23T19:51:49.478914,TCP,172.27.224.251,172.27.224.250,51578,502,0,,,,,,,,,,,60,1,0,0,Unknown,6.91E-06,2154.350928,0.049763393,0.067568711,172.27.224.250_172.27.224.251,18607,1
42440,1535068309,2018-08-23T19:51:49.480136,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.001221895,2154.35215,0.040469003,0.067173591,172.27.224.250_172.27.224.251,18608,1
42441,1535068309,2018-08-23T19:51:49.480343,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000207186,2154.352357,0.040032005,0.067446688,172.27.224.250_172.27.224.251,18609,1
42442,1535068309,2018-08-23T19:51:49.480591,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247955,2154.352605,0.020294499,0.039148797,172.27.224.250_172.27.224.251,18610,1
42443,1535068309,2018-08-23T19:51:49.480837,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000246048,2154.352851,0.009333301,0.023505294,172.27.224.250_172.27.224.251,18611,1
42444,1535068309,2018-08-23T19:51:49.481090,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,2154.353104,0.009037709,0.023609225,172.27.224.250_172.27.224.251,18612,1
42445,1535068309,2018-08-23T19:51:49.481337,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000247002,2154.353351,0.001498699,0.003162109,172.27.224.250_172.27.224.251,18613,1
42446,1535068309,2018-08-23T19:51:49.481590,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000252962,2154.353604,0.001296115,0.003171457,172.27.224.250_172.27.224.251,18614,1
42447,1535068309,2018-08-23T19:51:49.481835,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000244856,2154.353849,0.00131979,0.003161643,172.27.224.250_172.27.224.251,18615,1
42448,1535068309,2018-08-23T19:51:49.482088,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000253201,2154.354102,0.000318098,0.000326465,172.27.224.250_172.27.224.251,18616,1
42449,1535068309,2018-08-23T19:51:49.482338,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000249863,2154.354352,0.000342393,0.000309324,172.27.224.250_172.27.224.251,18617,1
42450,1535068309,2018-08-23T19:51:49.482581,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000242949,2154.354595,0.000244498,1.36E-05,172.27.224.250_172.27.224.251,18618,1
42451,1535068309,2018-08-23T19:51:49.482831,TCP,172.27.224.251,172.27.224.250,51578,502,1,,,,,,,,,,,60,1,0,0,Unknown,0.000250101,2154.354845,0.00024879,3.62E-06,172.27.224.250_172.27.224.251,18619,1
42452,1535068309,2018-08-23T19:51:49.490455,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.007623911,2154.362469,0.000986385,0.002332192,172.27.224.250_172.27.224.251,18620,1
42453,1535068310,2018-08-23T19:51:49.501021,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.010565996,2154.373035,0.00201838,0.003793602,172.27.224.250_172.27.224.251,18621,1
42454,1535068310,2018-08-23T19:51:49.501875,Modbus/TCP,172.27.224.250,172.27.224.251,502,51578,12,1,0,6,1,6,6,,,,,66,0,1,0,Write Single Register,0.000854015,2154.373889,0.002078485,0.003767193,172.27.224.250_172.27.224.251,18622,1
42455,1535068310,2018-08-23T19:51:49.605252,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.103377104,2154.477266,0.012391496,0.032183846,172.27.224.250_172.27.224.70,20660,1
42456,1535068310,2018-08-23T19:51:49.699543,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094290972,2154.571557,0.021795297,0.040822196,172.27.224.250_172.27.224.70,20661,1
42457,1535068310,2018-08-23T19:51:49.704087,TCP,172.27.224.251,172.27.224.250,51578,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.00454402,2154.576101,0.022225213,0.040592011,172.27.224.250_172.27.224.251,18623,1
42458,1535068310,2018-08-23T19:51:49.710755,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.006668091,2154.582769,0.022866702,0.040255492,172.27.224.250_172.27.224.70,20662,1
42459,1535068310,2018-08-23T19:51:49.917256,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.206501007,2154.78927,0.043491817,0.069554634,172.27.224.250_172.27.224.70,20663,1
42460,1535068310,2018-08-23T19:51:50.011534,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094277859,2154.883548,0.052895308,0.069414316,172.27.224.250_172.27.224.70,20664,1
42461,1535068310,2018-08-23T19:51:50.020106,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.008572102,2154.89212,0.053727508,0.068759831,172.27.224.250_172.27.224.70,20665,1
42462,1535068310,2018-08-23T19:51:50.205392,STP,,,,,,,,,,,,,,,,64,0,0,0,Unknown,0.185285807,2155.077406,0.071493697,0.07787233,None_None,2948,
42463,1535068310,2018-08-23T19:51:50.213616,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.00822401,2155.08563,0.071259499,0.078079175,172.27.224.250_172.27.224.70,20666,1
42464,1535068310,2018-08-23T19:51:50.323437,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.109821081,2155.195451,0.082156205,0.074691886,172.27.224.250_172.27.224.70,20667,1
42465,1535068310,2018-08-23T19:51:50.330755,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00731802,2155.202769,0.072550297,0.077772883,172.27.224.250_172.27.224.70,20668,1
42466,1535068311,2018-08-23T19:51:50.541236,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.210480928,2155.41325,0.084169292,0.089218698,172.27.224.250_172.27.224.70,20669,1
42467,1535068311,2018-08-23T19:51:50.635778,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094542027,2155.507792,0.093169093,0.08471995,172.27.224.250_172.27.224.70,20670,1
42468,1535068311,2018-08-23T19:51:50.640125,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.004347086,2155.512139,0.092936993,0.084986023,172.27.224.250_172.27.224.70,20671,1
42469,1535068311,2018-08-23T19:51:50.683120,DHCP,0.0.0.0,255.255.255.255,,,,,,,,,,,,,,342,0,0,0,Unknown,0.042994976,2155.555134,0.07658639,0.075958771,0.0.0.0_255.255.255.255,81,
42470,1535068311,2018-08-23T19:51:50.853228,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.17010808,2155.725242,0.084169412,0.081503858,172.27.224.250_172.27.224.70,20672,1
42471,1535068311,2018-08-23T19:51:50.919077,TCP,172.27.224.251,172.27.224.250,51578,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.065848827,2155.791091,0.089897084,0.077515976,172.27.224.250_172.27.224.251,18624,1
42472,1535068311,2018-08-23T19:51:50.928828,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.009751081,2155.800842,0.072343612,0.073273967,172.27.224.250_172.27.224.251,18625,1
42473,1535068311,2018-08-23T19:51:50.930063,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.001235008,2155.802077,0.071644711,0.073983402,172.27.224.250_172.27.224.251,18626,1
42474,1535068311,2018-08-23T19:51:50.930067,TCP,172.27.224.251,172.27.224.250,51578,502,0,,,,,,,,,,,60,1,0,0,Unknown,4.05E-06,2155.802081,0.060663009,0.075814733,172.27.224.250_172.27.224.251,18627,1
42475,1535068311,2018-08-23T19:51:50.930222,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.000154972,2155.802236,0.059946704,0.076406274,172.27.224.250_172.27.224.251,18628,1
42476,1535068311,2018-08-23T19:51:50.938838,TCP,172.27.224.250,172.27.224.251,502,51578,0,,,,,,,,,,,60,0,1,0,Unknown,0.008615971,2155.810852,0.039760208,0.056214483,172.27.224.250_172.27.224.251,18629,1
42477,1535068311,2018-08-23T19:51:50.947477,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.008639097,2155.819491,0.031169915,0.053406364,172.27.224.250_172.27.224.70,20673,1
42478,1535068311,2018-08-23T19:51:50.950758,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.003280878,2155.822772,0.031063294,0.053466893,172.27.224.250_172.27.224.70,20674,1
42479,1535068311,2018-08-23T19:51:51.165206,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.214447975,2156.03722,0.048208594,0.07907545,172.27.224.250_172.27.224.70,20675,1
42480,1535068311,2018-08-23T19:51:51.259429,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094223022,2156.131443,0.040620089,0.069087971,172.27.224.250_172.27.224.70,20676,1
42481,1535068311,2018-08-23T19:51:51.270087,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.010658026,2156.142101,0.035101008,0.06905309,172.27.224.250_172.27.224.70,20677,1
42482,1535068311,2018-08-23T19:51:51.477182,TCP,172.27.224.70,172.27.224.250,49499,502,0,,,,,,,,,,,60,1,0,0,Unknown,0.207094908,2156.349196,0.054835391,0.086896994,172.27.224.250_172.27.224.70,20678,1
42483,1535068312,2018-08-23T19:51:51.571570,Modbus/TCP,172.27.224.70,172.27.224.250,49499,502,12,0,0,6,1,3,0,11,,,,66,1,0,0,Read Holding Registers,0.094388008,2156.443584,0.064150691,0.08549428,172.27.224.250_172.27.224.70,20679,1
42484,1535068312,2018-08-23T19:51:51.580771,Modbus/TCP,172.27.224.250,172.27.224.70,502,49499,31,0,0,25,1,3,,,,22,,85,0,1,0,Read Holding Registers,0.00920105,2156.452785,0.065070391,0.084773988,172.27.224.250_172.27.224.70,20680,1
